anime_id	name	genre	type	episodes	rating	members	episodes_num	members_num	rating_num	genre_list	genre_count
1889	Higurashi no Naku Koro ni Kai	Mystery, Psychological, Supernatural, Thriller	TV	24	8.41	218101	24.0	218101	8.41	['Mystery', 'Psychological', 'Supernatural', 'Thriller']	4
137	Hunter x Hunter OVA	Action, Adventure, Shounen, Super Power	OVA	8	8.41	53168	8.0	53168	8.41	['Action', 'Adventure', 'Shounen', 'Super Power']	4
139	Hunter x Hunter: Greed Island Final	Action, Adventure, Shounen, Super Power	OVA	14	8.41	55787	14.0	55787	8.41	['Action', 'Adventure', 'Shounen', 'Super Power']	4
23317	Kuroshitsuji: Book of Murder	Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural	OVA	2	8.41	67261	2.0	67261	8.41	['Comedy', 'Demons', 'Fantasy', 'Historical', 'Mystery', 'Shounen', 'Supernatural']	7
558	Major S2	Comedy, Drama, Shounen, Sports	TV	26	8.41	30689	26.0	30689	8.41	['Comedy', 'Drama', 'Shounen', 'Sports']	4
5040	One Outs	Psychological, Seinen, Sports	TV	25	8.41	83056	25.0	83056	8.41	['Psychological', 'Seinen', 'Sports']	3
57	Beck	Comedy, Drama, Music, Shounen, Slice of Life	TV	26	8.4	148328	26.0	148328	8.4	['Comedy', 'Drama', 'Music', 'Shounen', 'Slice of Life']	5
33	Berserk	Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural	TV	25	8.4	226430	25.0	226430	8.4	['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Romance', 'Seinen', 'Supernatural']	10
5	Cowboy Bebop: Tengoku no Tobira	Action, Drama, Mystery, Sci-Fi, Space	Movie	1	8.4	137636	1.0	137636	8.4	['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Space']	5
1842	Major S3	Drama, Shounen, Sports	TV	26	8.4	29528	26.0	29528	8.4	['Drama', 'Shounen', 'Sports']	3
6336	Mobile Suit Gundam Unicorn	Action, Drama, Mecha, Military, Sci-Fi, Space	OVA	7	8.4	42076	7.0	42076	8.4	['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']	6
20651	Natsume Yuujinchou: Itsuka Yuki no Hi ni	Drama, Fantasy, Shoujo, Slice of Life, Supernatural	OVA	1	8.4	28302	1.0	28302	8.4	['Drama', 'Fantasy', 'Shoujo', 'Slice of Life', 'Supernatural']	5
1210	NHK ni Youkoso!	Comedy, Drama, Psychological, Romance	TV	24	8.4	291228	24.0	291228	8.4	['Comedy', 'Drama', 'Psychological', 'Romance']	4
338	Rose of Versailles	Adventure, Drama, Historical, Romance, Shoujo	TV	40	8.4	32188	40.0	32188	8.4	['Adventure', 'Drama', 'Historical', 'Romance', 'Shoujo']	5
13759	Sakurasou no Pet na Kanojo	Comedy, Drama, Romance, School, Slice of Life	TV	24	8.4	380375	24.0	380375	8.4	['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']	5
6547	Angel Beats!	Action, Comedy, Drama, School, Supernatural	TV	13	8.39	717796	13.0	717796	8.39	['Action', 'Comedy', 'Drama', 'School', 'Supernatural']	5
5081	Bakemonogatari	Mystery, Romance, Supernatural, Vampire	TV	15	8.39	482268	15.0	482268	8.39	['Mystery', 'Romance', 'Supernatural', 'Vampire']	4
32867	Bungou Stray Dogs 2nd Season	Mystery, Seinen, Supernatural	TV	12	8.39	83641	12.0	83641	8.39	['Mystery', 'Seinen', 'Supernatural']	3
264	Hajime no Ippo: Champion Road	Comedy, Shounen, Sports	Special	1	8.39	47840	1.0	47840	8.39	['Comedy', 'Shounen', 'Sports']	3
12859	One Piece Film: Z	Action, Adventure, Comedy, Drama, Fantasy, Shounen	Movie	1	8.39	76051	1.0	76051	8.39	['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']	6
853	Ouran Koukou Host Club	Comedy, Harem, Romance, School, Shoujo	TV	26	8.39	422271	26.0	422271	8.39	['Comedy', 'Harem', 'Romance', 'School', 'Shoujo']	5
5460	Detective Conan Movie 13: The Raven Chaser	Action, Mystery, Police, Shounen	Movie	1	8.38	21798	1.0	21798	8.38	['Action', 'Mystery', 'Police', 'Shounen']	4
6746	Durarara!!	Action, Mystery, Supernatural	TV	24	8.38	556431	24.0	556431	8.38	['Action', 'Mystery', 'Supernatural']	3
5690	Nodame Cantabile Finale	Comedy, Josei, Music, Romance	TV	11	8.38	67697	11.0	67697	8.38	['Comedy', 'Josei', 'Music', 'Romance']	4
329	Planetes	Drama, Romance, Sci-Fi, Seinen, Space	TV	26	8.38	105044	26.0	105044	8.38	['Drama', 'Romance', 'Sci-Fi', 'Seinen', 'Space']	5
34240	Shelter	Music, Sci-Fi	Music	1	8.38	71136	1.0	71136	8.38	['Music', 'Sci-Fi']	2
513	Tenkuu no Shiro Laputa	Adventure, Fantasy, Romance, Sci-Fi	Movie	1	8.38	151061	1.0	151061	8.38	['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']	4
6945	Gintama: Shiroyasha Koutan	Action, Comedy, Historical, Parody, Sci-Fi	Special	1	8.37	27213	1.0	27213	8.37	['Action', 'Comedy', 'Historical', 'Parody', 'Sci-Fi']	5
1142	Hachimitsu to Clover II	Drama, Josei, Romance	TV	12	8.37	61493	12.0	61493	8.37	['Drama', 'Josei', 'Romance']	3
6811	InuYasha: Kanketsu-hen	Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural	TV	26	8.37	99128	26.0	99128	8.37	['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Romance', 'Shounen', 'Supernatural']	9
16664	Kaguya-hime no Monogatari	Fantasy, Historical	Movie	1	8.37	45547	1.0	45547	8.37	['Fantasy', 'Historical']	2
1604	Katekyo Hitman Reborn!	Action, Comedy, Shounen, Super Power	TV	203	8.37	258103	203.0	258103	8.37	['Action', 'Comedy', 'Shounen', 'Super Power']	4
22145	Kuroshitsuji: Book of Circus	Comedy, Demons, Fantasy, Historical, Shounen, Supernatural	TV	10	8.37	122895	10.0	122895	8.37	['Comedy', 'Demons', 'Fantasy', 'Historical', 'Shounen', 'Supernatural']	6
2966	Ookami to Koushinryou	Adventure, Fantasy, Historical, Romance	TV	13	8.37	334932	13.0	334932	8.37	['Adventure', 'Fantasy', 'Historical', 'Romance']	4
31964	Boku no Hero Academia	Action, Comedy, School, Shounen, Super Power	TV	13	8.36	282002	13.0	282002	8.36	['Action', 'Comedy', 'School', 'Shounen', 'Super Power']	5
19363	Gin no Saji 2nd Season	Comedy, School, Shounen, Slice of Life	TV	11	8.36	67032	11.0	67032	8.36	['Comedy', 'School', 'Shounen', 'Slice of Life']	4
18195	Little Busters!: Refrain	Comedy, Drama, Romance, School, Slice of Life, Supernatural	TV	13	8.36	71820	13.0	71820	8.36	['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']	6
9890	Major: Message	Comedy, Drama, Sports	OVA	1	8.36	12282	1.0	12282	8.36	['Comedy', 'Drama', 'Sports']	3
9130	Saint Seiya: The Lost Canvas - Meiou Shinwa 2	Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural	OVA	13	8.36	27532	13.0	27532	8.36	['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power', 'Supernatural']	6
9863	SKET Dance	Comedy, School, Shounen	TV	77	8.36	101027	77.0	101027	8.36	['Comedy', 'School', 'Shounen']	3
7674	Bakuman.	Comedy, Romance, Shounen	TV	25	8.35	246899	25.0	246899	8.35	['Comedy', 'Romance', 'Shounen']	3
11843	Danshi Koukousei no Nichijou	Comedy, School, Shounen, Slice of Life	TV	12	8.35	258914	12.0	258914	8.35	['Comedy', 'School', 'Shounen', 'Slice of Life']	4
16782	Kotonoha no Niwa	Drama, Psychological, Romance, Slice of Life	Movie	1	8.35	189741	1.0	189741	8.35	['Drama', 'Psychological', 'Romance', 'Slice of Life']	4
28675	Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen	Fantasy, Slice of Life, Supernatural	Movie	1	8.35	59815	1.0	59815	8.35	['Fantasy', 'Slice of Life', 'Supernatural']	3
3226	Major S4	Comedy, Drama, Shounen, Sports	TV	26	8.35	28002	26.0	28002	8.35	['Comedy', 'Drama', 'Shounen', 'Sports']	4
21557	Omoide no Marnie	Drama, Mystery, Psychological	Movie	1	8.35	53590	1.0	53590	8.35	['Drama', 'Mystery', 'Psychological']	3
31715	Working!!!: Lord of the Takanashi	Comedy, Romance, Slice of Life	Special	1	8.34	31856	1.0	31856	8.34	['Comedy', 'Romance', 'Slice of Life']	3
43	Ghost in the Shell	Action, Mecha, Police, Psychological, Sci-Fi, Seinen	Movie	1	8.34	223036	1.0	223036	8.34	['Action', 'Mecha', 'Police', 'Psychological', 'Sci-Fi', 'Seinen']	6
9617	K-On! Movie	Comedy, Music, Slice of Life	Movie	1	8.34	115252	1.0	115252	8.34	['Comedy', 'Music', 'Slice of Life']	3
31051	Kuroko no Basket: Saikou no Present Desu	Action, School, Shounen, Sports	Special	1	8.34	22900	1.0	22900	8.34	['Action', 'School', 'Shounen', 'Sports']	4
10153	Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s	Action, Comedy, Drama, Magic, Super Power	Movie	1	8.34	13315	1.0	13315	8.34	['Action', 'Comedy', 'Drama', 'Magic', 'Super Power']	5
1033	Sennen Joyuu	Action, Adventure, Drama, Fantasy, Historical, Romance	Movie	1	8.34	58492	1.0	58492	8.34	['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Romance']	6
32188	Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero	Sci-Fi, Thriller	Special	1	8.34	38147	1.0	38147	8.34	['Sci-Fi', 'Thriller']	2
3091	xxxHOLiC Kei	Comedy, Drama, Mystery, Psychological, Supernatural	TV	13	8.34	74941	13.0	74941	8.34	['Comedy', 'Drama', 'Mystery', 'Psychological', 'Supernatural']	5
12115	Berserk: Ougon Jidai-hen III - Kourin	Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural	Movie	1	8.33	65594	1.0	65594	8.33	['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Seinen', 'Supernatural']	9
28223	Death Parade	Drama, Game, Mystery, Psychological, Thriller	TV	12	8.33	383914	12.0	383914	8.33	['Drama', 'Game', 'Mystery', 'Psychological', 'Thriller']	5
121	Fullmetal Alchemist	Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen	TV	51	8.33	600384	51.0	600384	8.33	['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen']	8
3002	Gyakkyou Burai Kaiji: Ultimate Survivor	Game, Psychological, Seinen, Thriller	TV	26	8.33	98996	26.0	98996	8.33	['Game', 'Psychological', 'Seinen', 'Thriller']	4
138	Hunter x Hunter: Greed Island	Action, Adventure, Shounen, Super Power	OVA	8	8.33	57029	8.0	57029	8.33	['Action', 'Adventure', 'Shounen', 'Super Power']	4
6675	Redline	Action, Cars, Sci-Fi, Sports	Movie	1	8.33	109392	1.0	109392	8.33	['Action', 'Cars', 'Sci-Fi', 'Sports']	4
10800	Chihayafuru	Drama, Game, Josei, Slice of Life, Sports	TV	25	8.32	158561	25.0	158561	8.32	['Drama', 'Game', 'Josei', 'Slice of Life', 'Sports']	5
32005	Detective Conan Movie 20: The Darkest Nightmare	Action, Mystery, Police, Shounen	Movie	1	8.32	6229	1.0	6229	8.32	['Action', 'Mystery', 'Police', 'Shounen']	4
813	Dragon Ball Z	Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power	TV	291	8.32	375662	291.0	375662	8.32	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']	7
27821	Fate/stay night: Unlimited Blade Works - Prologue	Action, Fantasy, Magic, Shounen, Supernatural	Special	1	8.32	106382	1.0	106382	8.32	['Action', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']	5
28725	Kokoro ga Sakebitagatterunda.	Drama, Romance, School	Movie	1	8.32	59652	1.0	59652	8.32	['Drama', 'Romance', 'School']	3
585	Mimi wo Sumaseba	Adventure, Drama, Fantasy, Romance, Slice of Life	Movie	1	8.32	94435	1.0	94435	8.32	['Adventure', 'Drama', 'Fantasy', 'Romance', 'Slice of Life']	5
16067	Nagi no Asukara	Drama, Fantasy, Romance	TV	26	8.32	224947	26.0	224947	8.32	['Drama', 'Fantasy', 'Romance']	3
30	Neon Genesis Evangelion	Action, Dementia, Drama, Mecha, Psychological, Sci-Fi	TV	26	8.32	461946	26.0	461946	8.32	['Action', 'Dementia', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi']	6
31490	One Piece Film: Gold	Action, Adventure, Comedy, Drama, Fantasy, Shounen	Movie	1	8.32	18642	1.0	18642	8.32	['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']	6
759	Tokyo Godfathers	Comedy, Drama	Movie	1	8.32	89424	1.0	89424	8.32	['Comedy', 'Drama']	2
6	Trigun	Action, Comedy, Sci-Fi	TV	26	8.32	283069	26.0	283069	8.32	['Action', 'Comedy', 'Sci-Fi']	3
6864	xxxHOLiC Rou	Mystery, Supernatural	OVA	2	8.32	36353	2.0	36353	8.32	['Mystery', 'Supernatural']	2
9735	Gintama: Shinyaku Benizakura-hen	Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen	Special	1	8.31	14002	1.0	14002	8.31	['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']	7
11977	Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari	Drama, Magic, Psychological, Thriller	Movie	1	8.31	88164	1.0	88164	8.31	['Drama', 'Magic', 'Psychological', 'Thriller']	4
11123	Sekaiichi Hatsukoi 2	Comedy, Drama, Romance, Shounen Ai	TV	12	8.31	69253	12.0	69253	8.31	['Comedy', 'Drama', 'Romance', 'Shounen Ai']	4
23847	Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku	Comedy, Drama, Romance, School	TV	13	8.31	222994	13.0	222994	8.31	['Comedy', 'Drama', 'Romance', 'School']	4
33161	Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA	Comedy, Romance, School	OVA	1	8.31	35120	1.0	35120	8.31	['Comedy', 'Romance', 'School']	3
962	Aria The Natural	Fantasy, Sci-Fi, Shounen, Slice of Life	TV	26	8.3	39596	26.0	39596	8.3	['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']	4
1519	Black Lagoon: The Second Barrage	Action, Seinen	TV	12	8.3	203233	12.0	203233	8.3	['Action', 'Seinen']	2
2167	Clannad	Comedy, Drama, Romance, School, Slice of Life, Supernatural	TV	23	8.3	566690	23.0	566690	8.3	['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']	6
16706	Kami nomi zo Shiru Sekai: Megami-hen	Comedy, Harem, Romance, Shounen, Supernatural	TV	12	8.3	142612	12.0	142612	8.3	['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']	5
5681	Summer Wars	Comedy, Sci-Fi	Movie	1	8.3	223359	1.0	223359	8.3	['Comedy', 'Sci-Fi']	2
3901	Baccano! Specials	Action, Comedy, Historical, Mystery, Seinen, Supernatural	Special	3	8.29	100412	3.0	100412	8.29	['Action', 'Comedy', 'Historical', 'Mystery', 'Seinen', 'Supernatural']	6
6467	Detective Conan Movie 14: The Lost Ship in the Sky	Action, Mystery, Police, Shounen	Movie	1	8.29	20602	1.0	20602	8.29	['Action', 'Mystery', 'Police', 'Shounen']	4
10271	Gyakkyou Burai Kaiji: Hakairoku-hen	Game, Psychological, Seinen, Thriller	TV	26	8.29	55566	26.0	55566	8.29	['Game', 'Psychological', 'Seinen', 'Thriller']	4
22507	Initial D Final Stage	Cars, Seinen, Sports	TV	4	8.29	19702	4.0	19702	8.29	['Cars', 'Seinen', 'Sports']	3
3701	Kaiba	Adventure, Mystery, Romance, Sci-Fi	TV	12	8.29	56927	12.0	56927	8.29	['Adventure', 'Mystery', 'Romance', 'Sci-Fi']	4
19123	One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari	Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power	Special	1	8.29	17247	1.0	17247	8.29	['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']	7
33255	Saiki Kusuo no Ψ-nan (TV)	Comedy, School, Shounen, Supernatural	TV	120	8.29	47092	120.0	47092	8.29	['Comedy', 'School', 'Shounen', 'Supernatural']	4
372	Cardcaptor Sakura Movie 2: Fuuin Sareta Card	Comedy, Drama, Fantasy, Magic, Romance, Shoujo	Movie	1	8.28	60637	1.0	60637	8.28	['Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']	6
265	Hajime no Ippo: Mashiba vs. Kimura	Comedy, Shounen, Sports	OVA	1	8.28	40623	1.0	40623	8.28	['Comedy', 'Shounen', 'Sports']	3
25681	Kamisama Hajimemashita◎	Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural	TV	12	8.28	91796	12.0	91796	8.28	['Comedy', 'Demons', 'Fantasy', 'Romance', 'Shoujo', 'Supernatural']	6
4722	Skip Beat!	Comedy, Drama, Romance, Shoujo	TV	25	8.28	134818	25.0	134818	8.28	['Comedy', 'Drama', 'Romance', 'Shoujo']	4
24277	Yowamushi Pedal: Grande Road	Comedy, Drama, Shounen, Sports	TV	24	8.28	50778	24.0	50778	8.28	['Comedy', 'Drama', 'Shounen', 'Sports']	4
239	Gankutsuou	Drama, Mystery, Sci-Fi, Supernatural, Thriller	TV	24	8.27	103828	24.0	103828	8.27	['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Thriller']	5
512	Majo no Takkyuubin	Adventure, Comedy, Drama, Fantasy, Magic, Romance	Movie	1	8.27	152331	1.0	152331	8.27	['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance']	6
4477	Nodame Cantabile: Paris-hen	Comedy, Josei, Music, Romance, Slice of Life	TV	11	8.27	70822	11.0	70822	8.27	['Comedy', 'Josei', 'Music', 'Romance', 'Slice of Life']	5
15323	One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna	Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power	Special	1	8.27	24707	1.0	24707	8.27	['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']	7
31174	Osomatsu-san	Comedy, Parody	TV	25	8.27	60988	25.0	60988	8.27	['Comedy', 'Parody']	2
23327	Space☆Dandy 2nd Season	Comedy, Sci-Fi, Space	TV	13	8.27	60918	13.0	60918	8.27	['Comedy', 'Sci-Fi', 'Space']	3
5365	Tsumiki no Ie	Drama	Movie	1	8.27	45189	1.0	45189	8.27	['Drama']	1
3702	Detroit Metal City	Comedy, Music	OVA	12	8.26	104893	12.0	104893	8.26	['Comedy', 'Music']	2
3167	Eve no Jikan	Sci-Fi, Slice of Life	ONA	6	8.26	99074	6.0	99074	8.26	['Sci-Fi', 'Slice of Life']	2
7465	Eve no Jikan (Movie)	Sci-Fi, Slice of Life	Movie	1	8.26	66376	1.0	66376	8.26	['Sci-Fi', 'Slice of Life']	2
7054	Kaichou wa Maid-sama!	Comedy, Romance, School, Shoujo	TV	26	8.26	391628	26.0	391628	8.26	['Comedy', 'Romance', 'School', 'Shoujo']	4
1257	Saint Seiya: Meiou Hades Juuni Kyuu-hen	Adventure, Sci-Fi, Shounen	OVA	13	8.26	23701	13.0	23701	8.26	['Adventure', 'Sci-Fi', 'Shounen']	3
23283	Zankyou no Terror	Psychological, Thriller	TV	11	8.26	342893	11.0	342893	8.26	['Psychological', 'Thriller']	2
2025	Darker than Black: Kuro no Keiyakusha	Action, Mystery, Sci-Fi, Super Power	TV	25	8.25	440334	25.0	440334	8.25	['Action', 'Mystery', 'Sci-Fi', 'Super Power']	4
235	Detective Conan	Adventure, Comedy, Mystery, Police, Shounen	TV	Unknown	8.25	114702		114702	8.25	['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']	5
1364	Detective Conan Movie 05: Countdown to Heaven	Adventure, Comedy, Mystery, Police, Shounen	Movie	1	8.25	25432	1.0	25432	8.25	['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']	5
18689	Diamond no Ace	Comedy, School, Shounen, Sports	TV	75	8.25	81384	75.0	81384	8.25	['Comedy', 'School', 'Shounen', 'Sports']	4
22043	Fairy Tail (2014)	Action, Adventure, Comedy, Fantasy, Magic, Shounen	TV	102	8.25	255076	102.0	255076	8.25	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']	6
31988	Hibike! Euphonium 2	Drama, Music, School	TV	13	8.25	47716	13.0	47716	8.25	['Drama', 'Music', 'School']	3
20899	JoJo no Kimyou na Bouken: Stardust Crusaders	Action, Adventure, Drama, Shounen, Supernatural	TV	24	8.25	120089	24.0	120089	8.25	['Action', 'Adventure', 'Drama', 'Shounen', 'Supernatural']	5
1453	Maison Ikkoku	Comedy, Drama, Romance, Slice of Life	TV	96	8.25	22079	96.0	22079	8.25	['Comedy', 'Drama', 'Romance', 'Slice of Life']	4
23623	Non Non Biyori Repeat	Comedy, School, Seinen, Slice of Life	TV	12	8.26	64230	12.0	64230	8.26	['Comedy', 'School', 'Seinen', 'Slice of Life']	4
1559	Shijou Saikyou no Deshi Kenichi	Action, Comedy, Martial Arts, School, Shounen	TV	50	8.25	129112	50.0	129112	8.25	['Action', 'Comedy', 'Martial Arts', 'School', 'Shounen']	5
1382	Yuusha-Ou GaoGaiGar Final	Adventure, Drama, Mecha, Sci-Fi, Shounen	OVA	8	8.25	5001	8.0	5001	8.25	['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']	5
23289	Gekkan Shoujo Nozaki-kun	Comedy, Romance, School	TV	12	8.24	292622	12.0	292622	8.24	['Comedy', 'Romance', 'School']	3
18	Initial D Fourth Stage	Action, Cars, Drama, Seinen, Sports	TV	24	8.24	41584	24.0	41584	8.24	['Action', 'Cars', 'Drama', 'Seinen', 'Sports']	5
4814	Junjou Romantica 2	Comedy, Drama, Romance, Shounen Ai	TV	12	8.24	87617	12.0	87617	8.24	['Comedy', 'Drama', 'Romance', 'Shounen Ai']	4
16662	Kaze Tachinu	Drama, Historical, Romance	Movie	1	8.24	75359	1.0	75359	8.24	['Drama', 'Historical', 'Romance']	3
12031	Kingdom	Action, Historical, Military, Seinen	TV	38	8.24	54211	38.0	54211	8.24	['Action', 'Historical', 'Military', 'Seinen']	4
8129	Kuragehime	Comedy, Josei, Slice of Life	TV	11	8.24	108053	11.0	108053	8.24	['Comedy', 'Josei', 'Slice of Life']	3
14513	Magi: The Labyrinth of Magic	Action, Adventure, Fantasy, Magic, Shounen	TV	25	8.24	317513	25.0	317513	8.24	['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']	5
2581	Mobile Suit Gundam 00	Action, Drama, Mecha, Military, Sci-Fi, Space	TV	25	8.24	120351	25.0	120351	8.24	['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']	6
30015	ReLIFE	Romance, School, Slice of Life	TV	13	8.24	202249	13.0	202249	8.24	['Romance', 'School', 'Slice of Life']	3
6171	Saint Seiya: The Lost Canvas - Meiou Shinwa	Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural	OVA	13	8.24	40355	13.0	40355	8.24	['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power', 'Supernatural']	6
1827	Seirei no Moribito	Action, Adventure, Fantasy, Historical	TV	26	8.24	106888	26.0	106888	8.24	['Action', 'Adventure', 'Fantasy', 'Historical']	4
25013	Akatsuki no Yona	Action, Adventure, Comedy, Fantasy, Romance, Shoujo	TV	24	8.23	216674	24.0	216674	8.23	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']	6
1367	Detective Conan Movie 08: Magician of the Silver Sky	Adventure, Comedy, Mystery, Police, Shounen	Movie	1	8.23	23130	1.0	23130	8.23	['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']	5
27833	Durarara!!x2 Ketsu	Action, Mystery, Supernatural	TV	12	8.23	115295	12.0	115295	8.23	['Action', 'Mystery', 'Supernatural']	3
26213	Free!: Eternal Summer Special	Comedy, School, Slice of Life	Special	1	8.23	36091	1.0	36091	8.23	['Comedy', 'School', 'Slice of Life']	3
1974	Glass no Kamen (2005)	Drama, Shoujo	TV	51	8.23	17038	51.0	17038	8.23	['Drama', 'Shoujo']	2
8425	Gosick	Drama, Historical, Mystery, Romance	TV	24	8.23	232113	24.0	232113	8.23	['Drama', 'Historical', 'Mystery', 'Romance']	4
12069	Hajime no Ippo: Boxer no Kobushi	Comedy, Drama, Shounen, Sports	Special	1	8.23	20157	1.0	20157	8.23	['Comedy', 'Drama', 'Shounen', 'Sports']	4
185	Initial D First Stage	Action, Cars, Drama, Seinen, Sports	TV	26	8.23	68128	26.0	68128	8.23	['Action', 'Cars', 'Drama', 'Seinen', 'Sports']	5
18679	Kill la Kill	Action, Comedy, School, Super Power	TV	24	8.23	508118	24.0	508118	8.23	['Action', 'Comedy', 'School', 'Super Power']	4
2034	Lovely★Complex	Comedy, Romance, Shoujo	TV	24	8.23	235003	24.0	235003	8.23	['Comedy', 'Romance', 'Shoujo']	3
437	Perfect Blue	Dementia, Drama, Horror, Psychological	Movie	1	8.23	117565	1.0	117565	8.23	['Dementia', 'Drama', 'Horror', 'Psychological']	4
721	Princess Tutu	Comedy, Fantasy, Magic, Romance	TV	38	8.23	73218	38.0	73218	8.23	['Comedy', 'Fantasy', 'Magic', 'Romance']	4
